Moisture,Volatile_matter,Fixed_Carbon,Std.Ash,Hydrogen,Carbon,Nitrogen,Oxygen,Sulfur,GCV
2.52,37.43,48.05,12.00,5.02,68.46,1.45,7.59,5.48,28.92468632
2.45,39.49,44.51,13.55,5.13,67.66,1.50,7.63,4.53,28.12489735
2.08,38.41,52.24,7.27,5.38,75.53,1.75,7.74,2.33,31.39875381
2.23,37.04,52.32,8.41,5.28,73.40,1.60,8.13,3.18,29.89004808
1.20,38.50,54.10,6.20,5.50,76.00,.90,7.40,4.00,31.68341420
1.64,38.00,57.79,2.57,5.56,80.66,2.17,7.83,1.21,33.20159043
2.59,37.05,48.13,12.23,5.06,69.49,1.52,8.70,3.00,28.42183022
3.06,36.53,58.76,1.65,5.54,81.23,1.75,9.13,.70,32.62769508
2.37,36.54,50.48,10.61,5.23,72.17,1.88,8.52,1.59,29.20751185
2.95,36.17,48.34,12.54,5.19,69.87,1.58,9.13,1.69,28.15872161
2.29,41.47,50.64,5.60,5.65,75.52,1.68,8.58,2.97,31.48155981
5.95,35.48,47.48,11.09,5.28,66.10,1.43,11.93,4.17,26.37036368
4.77,35.94,55.72,3.57,5.61,77.07,1.89,10.93,.93,30.13347063
2.41,38.60,48.52,10.47,5.19,72.47,1.75,8.85,1.27,29.25887968
2.14,35.88,56.65,5.33,5.39,78.07,1.70,8.64,.87,31.59134986
6.59,36.40,44.71,12.30,5.21,62.85,1.41,12.62,5.61,25.05161959
1.82,32.94,48.75,16.49,4.85,67.80,1.44,8.46,.96,27.91395323
2.45,40.65,48.09,8.81,5.44,72.04,1.43,9.13,3.15,29.63899129
4.10,37.30,54.50,4.10,5.40,77.30,1.90,10.70,.60,31.13248288
2.41,36.44,52.58,8.57,5.19,73.67,1.73,9.29,1.55,29.70099498
2.40,40.30,48.30,9.00,5.70,71.50,1.30,9.30,3.20,29.55202018
2.31,36.26,58.41,3.02,5.52,79.44,2.00,9.27,.75,32.41260818
2.00,39.40,50.90,7.70,5.60,75.30,1.70,9.10,.60,30.93037388
1.90,36.20,57.00,4.90,5.50,77.80,1.70,9.10,1.00,31.84667957
2.08,39.13,53.64,5.15,5.51,77.71,1.62,9.43,.58,31.65171828
10.89,33.68,46.85,8.58,5.62,64.15,1.79,17.39,2.47,23.91258090
3.36,36.91,44.74,14.99,4.93,65.98,1.23,10.79,2.08,26.44106176
9.66,35.63,51.17,3.54,5.86,70.68,1.34,16.77,1.81,26.91728126
.90,30.40,60.40,8.30,5.40,76.50,1.20,4.10,4.50,32.30450750
2.70,35.50,45.50,16.30,4.80,64.70,1.30,7.50,5.40,26.79804228
1.30,39.33,51.16,8.21,5.30,74.20,1.67,6.31,4.31,31.26619054
1.76,34.13,45.92,18.19,4.81,65.61,1.50,6.85,3.04,27.07955715
3.37,37.80,47.29,11.54,5.04,69.28,1.43,8.63,4.08,28.38278435
2.40,30.70,45.30,21.60,4.50,62.00,1.60,8.10,2.20,25.41524408
3.29,34.13,47.33,15.25,4.91,67.58,1.55,8.94,1.77,27.17004714
3.44,37.25,46.95,12.36,5.32,69.46,1.46,9.22,2.18,28.03919042
1.79,37.09,50.33,10.79,5.26,72.00,1.69,7.76,2.50,29.84856814
2.70,37.20,42.70,17.40,5.10,63.80,1.30,8.80,3.60,26.44075678
3.14,41.84,50.51,4.51,5.81,76.23,1.66,9.32,2.47,31.40803814
3.10,35.50,44.80,16.60,5.10,65.00,1.40,9.30,2.60,26.58644554
2.53,37.04,55.68,4.75,5.49,77.47,2.04,8.83,1.42,31.48789520
3.38,35.11,52.23,9.28,5.27,73.04,1.74,9.59,1.08,29.84147879
3.49,39.42,46.42,10.67,5.32,68.98,1.29,9.72,4.02,28.28490364
2.56,37.77,54.82,4.85,5.49,78.47,1.65,8.91,.63,31.54144074
1.92,36.47,53.84,7.77,5.15,75.32,1.65,8.38,1.73,30.55892468
2.10,33.84,61.98,2.08,5.50,81.52,1.54,8.64,.72,32.95326766
4.26,37.53,53.79,4.42,5.70,75.73,2.11,10.56,1.48,30.09040876
5.69,35.57,54.49,4.25,5.60,75.95,1.55,11.84,.81,29.75903773
3.90,36.30,58.17,1.63,5.58,79.95,1.90,10.26,.68,31.84482431
2.00,33.10,45.70,19.20,4.60,64.50,1.30,8.60,1.80,26.41227429
2.22,38.05,56.47,3.26,5.54,79.44,2.22,8.87,.67,32.51534339
3.57,39.81,46.75,9.87,5.41,69.66,1.53,10.13,3.40,28.42053589
2.03,37.92,56.68,3.37,5.55,79.43,1.63,8.77,1.25,32.27538709
4.31,38.57,53.88,3.24,5.74,77.66,1.70,10.80,.86,30.98417876
2.01,33.39,59.22,5.38,5.23,78.46,1.41,8.78,.74,31.49423039
3.30,39.68,45.06,11.96,5.21,68.47,1.49,9.93,2.94,27.83246031
2.90,34.20,49.10,13.80,5.20,68.10,1.40,9.60,1.90,27.61827768
5.69,38.47,51.62,4.22,5.75,74.79,1.71,12.11,1.42,29.41312638
2.80,35.10,52.60,9.50,5.14,73.23,1.79,9.62,.72,29.54404478
3.37,35.81,50.17,10.65,5.16,70.26,1.56,10.17,2.20,28.41879284
2.22,36.68,56.85,4.25,5.51,78.65,1.67,9.15,.77,31.94258599
2.10,33.46,49.95,14.49,4.92,68.79,1.49,9.19,1.12,27.90484935
2.60,36.74,53.64,7.02,5.33,75.22,1.76,9.66,1.01,30.09380374
3.41,41.05,47.64,7.90,5.39,70.93,1.22,10.38,4.18,29.24175657
2.34,36.67,48.33,12.66,5.18,69.69,1.64,9.49,1.34,28.26987771
1.84,37.54,53.96,6.66,5.45,75.91,1.50,9.15,1.33,31.22500403
2.30,37.70,54.20,5.80,5.40,76.70,1.70,9.60,.80,31.18544383
4.52,36.31,50.19,8.98,5.39,70.63,1.71,11.62,1.67,28.07618139
2.15,35.11,51.80,10.94,5.22,71.93,1.69,9.53,.69,29.23891360
3.64,39.51,55.12,1.73,5.72,78.46,2.02,10.95,1.12,31.25034509
2.40,38.40,53.90,5.30,5.70,76.00,1.90,9.90,1.20,31.11715428
3.80,37.00,53.00,6.20,5.40,73.10,1.80,11.20,2.30,29.60663206
2.30,40.80,48.00,8.90,5.60,71.60,1.40,9.90,2.60,29.62811472
3.19,34.77,54.99,7.05,5.24,73.77,1.71,10.70,1.53,29.54913362
2.65,39.23,52.81,5.31,5.68,76.31,1.67,10.36,.67,31.03744845
7.17,37.65,41.51,13.67,5.26,62.11,1.32,14.63,3.01,24.42343552
9.22,33.93,52.97,3.88,5.75,71.48,1.46,16.57,.86,26.84807107
11.89,34.05,44.73,9.33,5.57,62.12,1.70,19.25,2.03,22.88057459
8.37,34.14,37.44,20.05,4.77,52.30,1.08,11.59,10.21,21.14360023
2.81,40.38,51.21,5.60,5.56,75.23,2.03,7.52,4.06,30.95021955
5.87,37.51,41.93,14.69,4.93,63.90,.95,10.62,4.91,25.38029440
1.77,37.94,51.78,8.51,5.21,75.44,1.60,7.17,2.07,30.83186935
2.80,39.00,46.50,11.70,5.60,69.90,1.80,8.10,2.90,28.66538273
2.20,30.00,37.80,30.00,4.20,53.80,1.10,7.60,3.30,22.17216974
3.40,39.30,44.00,13.30,5.20,67.40,1.60,8.90,3.60,27.63542093
3.60,40.40,43.40,12.60,5.30,68.80,1.40,9.20,2.70,28.35115006
1.46,38.72,58.16,1.66,5.77,82.33,2.02,7.32,.90,34.03182446
2.21,39.71,49.08,9.00,5.33,73.10,1.75,8.02,2.80,29.92809928
2.46,42.25,49.85,5.44,5.78,76.90,1.99,8.35,1.54,31.84825564
7.06,36.72,43.01,13.21,5.32,62.55,1.51,12.45,4.96,24.78703657
6.23,34.34,51.31,8.12,5.32,70.85,1.61,11.78,2.32,27.63224300
2.51,34.67,52.43,10.39,5.10,73.75,1.64,8.49,.63,29.71382872
2.55,39.21,49.59,8.65,5.28,72.67,1.68,8.59,3.13,29.38664331
2.12,35.65,54.94,7.29,5.32,76.60,1.78,8.22,.79,30.89249995
7.71,35.41,49.53,7.35,5.57,68.67,1.49,13.24,3.68,26.62537530
1.80,32.50,40.90,24.80,4.70,60.10,1.30,8.00,1.10,24.66815935
2.70,38.90,41.10,17.30,5.10,64.10,1.50,8.80,3.20,26.50634739
2.10,44.10,40.60,13.20,5.40,66.70,1.50,8.30,4.90,28.35328794
3.14,36.73,52.15,7.98,5.25,74.61,1.73,9.27,1.16,29.97643669
2.14,35.83,60.04,1.99,5.46,81.43,1.95,8.45,.72,32.69641816
6.17,40.71,41.98,11.14,5.56,65.21,1.44,12.07,4.58,26.15388933
3.80,36.80,44.20,15.20,5.10,65.50,1.40,10.00,2.80,26.45238827
2.89,38.16,53.91,5.04,5.54,76.37,1.91,9.21,1.93,30.94060088
2.20,37.30,57.40,3.10,5.60,79.80,2.20,8.60,.70,32.78324783
2.89,37.70,55.90,3.51,5.64,78.16,1.86,9.22,1.61,32.10266245
2.16,38.93,55.57,3.34,5.68,79.50,1.90,8.61,.97,32.30998469
8.61,33.57,40.54,17.28,5.02,55.79,1.06,14.38,6.47,21.84242330
3.20,36.30,47.20,13.30,5.30,68.80,1.60,9.60,1.40,27.65210696
3.06,38.81,51.76,6.37,5.38,74.04,1.79,9.51,2.91,30.27354596
5.48,37.70,38.44,18.38,4.94,57.70,1.21,11.70,6.07,23.73700354
2.22,36.81,51.31,9.66,5.17,73.11,1.54,8.84,1.68,29.62044162
3.83,37.87,54.38,3.92,5.72,77.54,1.75,10.27,.80,30.98739462
6.22,37.96,44.13,11.69,5.35,64.84,1.28,12.40,4.44,25.98524568
8.27,36.78,44.90,10.05,5.60,63.98,1.50,14.25,4.62,24.91638489
1.85,37.51,56.61,4.03,5.52,79.79,1.57,8.58,.51,32.36222048
2.89,39.11,54.67,3.33,5.58,77.32,2.15,9.52,2.10,31.57692921
2.48,35.36,51.07,11.09,5.19,70.80,1.81,9.17,1.94,28.76873732
2.78,38.60,51.64,6.98,5.46,75.42,1.88,9.48,.78,30.62761199
2.22,38.72,53.55,5.51,5.49,77.27,1.79,9.02,.92,31.53563756
2.32,38.82,52.06,6.80,5.42,74.72,1.50,9.20,2.36,30.52304611
8.42,35.59,46.85,9.14,5.50,66.33,1.47,14.66,2.90,25.51599469
5.90,35.07,57.29,1.74,5.73,77.80,1.63,12.46,.64,30.22663883
6.22,35.12,45.44,13.22,4.99,62.70,1.34,12.81,4.94,24.76486816
3.33,39.74,53.81,3.12,5.62,78.76,1.55,10.25,.70,31.68116260
2.53,35.57,55.35,6.55,5.44,76.03,1.76,9.55,.67,30.73820285
2.29,35.95,59.56,2.20,5.55,80.75,1.51,9.37,.62,32.49411144
2.18,33.31,54.92,9.59,5.07,74.08,1.41,9.28,.57,29.72553172
1.88,36.65,53.99,7.48,5.18,75.59,1.91,9.04,.80,30.70819340
2.36,37.05,54.97,5.62,5.39,76.92,1.73,9.59,.75,31.05959039
1.56,39.24,53.83,5.37,5.55,77.50,1.71,8.91,.96,31.95705542
3.20,41.10,45.40,10.30,5.20,68.30,1.50,10.40,4.30,28.54741820
2.69,38.19,55.18,3.94,5.62,78.01,1.70,9.96,.77,31.69411446
2.70,37.60,53.19,6.51,5.38,75.71,1.59,9.98,.83,30.61696395
2.60,40.29,53.92,3.19,5.67,78.92,1.64,9.94,.64,31.95628937
4.32,40.72,50.28,4.68,5.60,73.93,1.45,11.49,2.85,29.86243163
2.51,38.06,53.25,6.18,5.43,75.77,1.95,9.90,.77,30.91227641
8.19,38.21,45.90,7.70,5.56,66.91,1.51,15.00,3.32,25.98985666
2.50,40.10,51.60,5.80,5.70,75.20,1.60,10.00,1.70,30.81338910
2.80,39.70,48.80,8.70,5.50,72.50,1.80,10.40,1.10,29.53264944
5.94,39.04,51.12,3.90,5.55,72.98,1.53,13.21,2.83,28.83223720
3.20,43.50,46.20,7.10,5.50,72.80,1.40,10.80,2.40,30.12647323
4.65,40.90,50.01,4.44,5.58,73.45,1.69,12.13,2.71,29.16578052
5.70,31.10,49.20,14.00,4.90,65.90,1.30,13.10,.80,25.43916106
2.51,34.74,59.21,3.54,5.49,78.06,1.77,10.37,.77,31.95438709
9.57,37.30,45.73,7.40,5.64,66.95,1.37,16.80,1.84,25.62040532
2.60,39.72,50.51,7.17,5.44,73.76,1.64,10.62,1.37,30.22715886
3.50,37.30,46.20,13.00,5.20,66.80,1.50,11.80,1.70,27.64479311
3.23,37.90,51.83,7.04,5.52,71.63,1.75,11.76,2.30,29.52112263
2.53,39.66,54.36,3.45,5.72,77.42,1.66,11.20,.55,31.87763728
12.26,36.28,46.71,4.75,6.05,65.75,1.66,19.91,1.88,24.17901885
6.90,38.00,41.50,13.60,5.00,57.50,1.20,15.40,7.30,23.94951816
7.49,33.37,50.09,9.05,5.30,68.67,1.41,10.96,4.61,26.89103576
1.76,39.01,48.03,11.20,5.12,69.94,1.41,6.54,5.79,29.53808182
2.60,36.80,49.70,10.90,5.10,70.20,1.50,7.60,4.70,29.02533159
2.08,39.00,46.03,12.89,5.16,68.36,1.44,7.18,4.97,28.57063561
5.80,37.14,43.76,13.30,4.90,61.78,1.29,10.66,8.07,25.36840411
3.07,39.21,45.63,12.09,5.19,69.26,1.69,8.24,3.53,28.20953751
2.00,38.08,52.98,6.94,5.51,75.84,1.63,7.52,2.56,31.19011024
2.03,40.46,49.88,7.63,5.40,75.06,1.76,7.56,2.59,30.77528426
3.24,40.75,51.73,4.28,5.57,77.18,1.76,8.70,2.51,31.19127590
7.85,34.60,36.34,21.21,5.03,55.66,1.20,12.80,4.10,21.67295791
3.59,37.33,50.66,8.42,5.06,70.78,1.81,9.11,4.82,28.91196115
3.43,36.23,40.71,19.63,4.68,61.30,1.31,9.01,4.07,25.37386388
1.70,39.63,54.85,3.82,5.54,78.45,1.94,7.67,2.58,32.77716370
1.74,34.05,50.57,13.64,5.04,71.33,1.46,7.72,.81,29.02818134
2.16,39.32,45.59,12.93,5.10,69.31,1.47,8.10,3.09,28.43136092
2.30,40.98,48.61,8.11,5.41,73.06,1.32,8.35,3.75,30.20449421
1.91,37.97,50.74,9.38,5.24,73.19,1.72,8.01,2.46,30.03346585
1.83,41.78,43.13,13.26,5.40,69.08,1.55,8.00,2.71,28.72578699
2.50,33.10,52.30,12.10,5.10,71.70,1.80,8.60,.70,28.77671716
2.09,37.28,49.12,11.51,5.03,70.22,1.50,8.26,3.48,28.96577850
3.75,41.68,46.92,7.65,5.54,71.35,1.68,9.74,4.04,29.47653757
2.61,37.59,47.26,12.54,5.13,68.82,1.25,8.73,3.53,28.35238229
3.28,38.12,50.22,8.38,5.26,73.54,1.82,9.33,1.67,29.51032402
4.29,35.04,49.02,11.65,5.38,70.05,1.53,10.24,1.15,27.80999902
2.71,36.36,55.62,5.31,5.31,78.01,1.63,8.86,.88,31.15396768
3.50,39.20,51.00,6.30,5.60,72.50,1.80,9.60,4.20,30.05330834
6.83,37.35,41.17,14.65,5.23,62.47,1.19,12.57,3.89,24.35723800
2.51,34.87,51.56,11.06,5.15,70.89,1.65,8.76,2.49,28.92071433
2.09,34.84,54.60,8.47,5.20,74.52,2.01,8.39,1.41,30.30590234
2.10,42.96,49.06,5.88,5.66,75.42,1.72,8.40,2.92,31.08081112
1.78,37.09,50.74,10.39,5.43,73.86,1.42,8.21,.69,30.21473862
3.27,34.68,47.68,14.37,4.91,66.89,1.26,9.59,2.98,27.06104860
2.10,36.38,51.23,10.29,5.10,73.61,1.56,8.58,.86,29.46782589
2.15,38.14,46.64,13.07,5.11,68.83,1.37,8.64,2.98,28.41378193
3.00,29.70,44.00,23.30,4.50,60.20,1.40,9.40,1.20,24.22009927
4.90,38.14,43.03,13.93,4.68,62.79,1.13,11.13,6.34,25.85167854
11.14,35.64,41.09,12.13,5.21,61.03,1.21,16.69,3.73,22.34647672
3.36,38.46,50.98,7.20,5.62,74.22,1.71,9.86,1.39,29.89702094
2.84,40.24,48.29,8.63,5.09,71.33,1.62,9.42,3.91,29.31749844
3.24,38.42,47.70,10.64,5.29,70.94,1.61,9.81,1.71,28.67741868
3.86,36.45,53.65,6.04,5.48,75.88,1.56,10.42,.62,30.14004623
2.45,36.61,48.88,12.06,5.18,69.78,1.44,9.21,2.33,28.44674953
3.00,36.90,55.10,5.00,5.50,75.90,2.20,9.70,1.70,30.90799018
5.14,39.13,42.38,13.35,4.97,63.81,1.33,11.63,4.91,25.73996779
3.29,37.56,52.21,6.94,5.37,74.76,1.82,10.00,1.11,30.36611835
2.95,36.50,53.96,6.59,5.42,75.62,1.76,9.72,.89,30.47490720
2.20,39.60,52.60,5.60,5.70,75.30,1.20,9.10,3.10,31.27182540
2.27,40.22,51.64,5.87,5.40,74.49,1.83,9.18,3.23,31.13364038
1.97,35.47,54.57,7.99,5.23,75.67,1.49,8.92,.70,30.78715436
2.40,37.71,41.80,18.09,4.81,64.36,1.54,9.34,1.86,26.12752312
5.68,36.68,48.82,8.82,5.35,69.09,1.33,12.26,3.15,27.45429332
5.01,36.95,49.00,9.04,5.43,70.97,1.45,11.67,1.44,28.03351482
5.63,35.23,40.35,18.79,4.89,59.23,1.26,12.27,3.56,23.57644917
2.16,35.13,59.87,2.84,5.46,79.50,2.08,9.20,.92,32.44435188
9.68,35.79,40.86,13.67,5.38,58.39,1.28,15.91,5.37,22.81007024
1.98,37.74,47.63,12.65,5.03,69.40,1.47,9.08,2.37,28.23085479
2.41,37.08,50.04,10.47,5.03,72.93,1.41,9.50,.66,29.44030223
4.71,36.22,56.93,2.14,5.70,78.13,1.69,11.56,.78,30.73735988
2.42,36.38,57.55,3.65,5.35,78.64,1.90,9.55,.91,32.00186344
3.47,40.33,49.35,6.85,5.73,74.17,1.61,10.53,1.11,29.89451615
3.36,37.52,46.97,12.15,5.19,69.06,1.25,10.47,1.88,28.14537040
4.30,38.12,41.06,16.52,4.85,62.06,1.30,11.31,3.96,25.16971296
2.83,37.81,49.23,10.13,5.30,71.51,1.65,10.01,1.40,28.67687793
2.44,37.62,53.31,6.63,5.42,75.69,1.86,9.68,.72,30.39486512
3.70,41.50,50.10,4.70,5.70,74.10,1.50,10.80,3.20,30.32003950
3.11,39.40,51.25,6.24,5.50,75.30,1.97,10.30,.69,30.24454399
4.30,38.06,47.57,10.07,5.19,68.97,1.26,11.37,3.14,27.79146623
1.98,37.99,47.42,12.61,5.08,69.17,1.57,9.35,2.22,28.72498811
5.46,37.13,53.92,3.49,5.77,75.73,1.74,12.52,.75,29.59450550
3.79,40.49,46.53,9.19,5.19,68.14,1.54,11.05,4.89,27.94198821
2.38,40.65,48.07,8.90,5.61,72.34,1.68,9.80,1.67,29.80331689
3.65,37.17,48.07,11.11,5.18,67.05,1.31,10.93,4.42,27.03098624
5.84,33.21,55.37,5.58,5.42,73.49,1.67,12.92,.92,28.43197725
1.78,34.07,54.08,10.07,4.98,73.48,1.44,9.38,.65,30.23530098
5.40,38.38,50.14,6.08,5.53,72.93,1.55,12.62,1.29,28.66148296
7.79,38.07,44.66,9.48,5.64,65.35,1.47,14.79,3.27,25.77105827
1.83,38.86,55.72,3.59,5.67,78.57,1.97,9.52,.68,32.54679429
15.22,31.52,49.55,3.71,6.12,66.78,1.36,21.42,.61,23.40271664
5.50,36.50,50.00,8.00,5.40,68.80,1.50,12.80,3.50,27.44298390
4.38,39.54,49.23,6.85,5.55,72.62,1.57,11.88,1.53,28.84600573
5.48,41.22,46.84,6.46,5.51,70.09,1.38,12.90,3.66,28.05311019
1.92,33.00,52.15,12.93,5.01,70.08,1.54,9.79,.65,28.89985440
4.84,36.19,52.38,6.59,5.38,72.74,1.56,12.45,1.28,28.76700122
4.48,39.42,49.34,6.76,5.43,72.05,1.43,12.14,2.19,28.67145924
3.61,38.78,54.20,3.41,5.58,77.28,1.61,11.40,.72,30.94648885
12.03,34.80,47.43,5.74,5.68,66.49,1.94,18.91,1.24,24.23245636
9.18,36.73,44.09,10.00,5.37,62.99,1.40,16.43,3.81,24.43077880
5.30,36.90,55.10,2.70,5.70,75.70,1.70,13.20,1.00,29.76354407
5.77,35.97,47.82,10.44,5.22,67.97,1.46,13.94,.97,26.53919558
3.18,42.37,48.45,6.00,5.50,73.91,1.39,11.66,1.54,30.01108211
12.41,35.06,42.41,10.12,5.50,59.76,1.27,20.26,3.09,22.05350287
7.00,41.40,47.80,3.80,5.90,70.60,1.60,16.10,2.00,27.92829069
6.14,36.11,43.56,14.19,4.89,61.35,1.33,10.27,7.97,25.03672287
6.28,32.10,36.12,25.50,4.52,50.08,1.02,10.69,8.19,20.41097936
5.80,35.71,43.39,15.10,4.91,62.59,1.21,10.37,5.82,25.19091718
3.50,34.40,47.00,15.10,5.00,66.10,1.40,8.50,3.90,26.72114510
7.53,38.05,43.30,11.12,5.25,62.84,1.45,12.14,7.20,25.33226959
1.62,35.34,51.92,11.12,4.92,72.04,1.65,6.95,3.32,29.37916047
3.30,32.60,44.80,19.30,4.80,62.50,1.40,8.50,3.50,25.29546406
8.13,35.98,43.85,12.04,5.35,63.57,1.36,12.90,4.78,24.62360540
6.10,39.19,48.47,6.24,5.71,71.54,1.34,11.12,4.05,28.48439129
3.49,37.64,44.46,14.41,5.16,65.91,1.60,8.95,3.97,26.87625507
5.20,37.23,38.19,19.38,4.83,58.35,1.41,10.52,5.51,23.72793500
3.51,35.30,53.52,7.67,5.28,74.19,1.66,9.06,2.14,29.59488191
8.63,35.83,42.19,13.35,5.25,60.82,1.32,13.63,5.63,23.78452260
4.56,39.52,46.13,9.79,5.37,67.28,1.51,10.10,5.95,27.24802160
2.00,43.30,45.00,9.70,5.60,70.40,2.10,7.90,4.30,29.85778172
7.49,34.34,39.45,18.72,5.17,57.53,1.37,12.83,4.38,22.63030269
2.50,44.43,46.31,6.76,5.65,74.06,1.69,8.41,3.43,30.57783895
10.70,36.06,40.82,12.42,5.43,61.10,1.30,15.78,3.97,22.78728065
5.28,36.87,53.78,4.07,5.56,75.78,1.61,11.01,1.97,29.72580815
2.34,30.83,53.64,13.19,4.72,71.29,1.66,8.42,.72,28.39500185
1.89,32.99,50.04,15.08,4.68,68.30,1.73,8.05,2.16,27.94211328
5.78,34.52,42.61,17.09,4.90,61.62,1.27,11.56,3.56,24.20252224
2.00,43.10,49.10,5.80,5.70,75.90,1.70,8.30,2.60,31.39486291
2.76,34.74,55.32,7.18,5.26,76.30,1.58,9.01,.67,30.74709867
2.87,33.94,45.02,18.17,4.75,65.32,1.59,9.11,1.06,26.24327399
1.81,29.42,58.38,10.39,4.83,74.84,1.36,8.17,.41,30.19399853
4.41,31.02,52.58,11.99,5.12,70.12,1.44,10.49,.84,27.60623189
3.44,39.02,52.76,4.78,5.60,77.48,1.77,9.69,.68,31.25456224
7.11,36.09,42.02,14.78,5.22,61.70,1.39,13.03,3.88,24.53217580
2.05,44.28,47.53,6.14,5.50,74.30,1.58,8.63,3.85,31.24022570
1.44,43.00,51.31,4.25,5.64,77.88,1.45,8.09,2.69,32.22504385
9.94,33.72,44.00,12.34,5.23,60.57,1.38,15.64,4.84,22.70707691
6.38,35.80,53.43,4.39,5.62,74.96,1.73,12.48,.82,29.14775687
3.80,37.30,52.90,6.00,5.90,74.60,1.80,10.20,1.50,30.06500639
2.89,38.02,50.81,8.28,5.26,71.56,1.41,9.45,4.04,29.18490394
2.16,34.89,55.40,7.55,5.15,76.26,1.58,8.82,.64,30.69593973
2.03,35.38,55.55,7.04,5.26,76.14,1.71,8.73,1.12,31.16456443
2.71,36.55,57.05,3.69,5.54,78.99,1.62,9.36,.80,31.54054589
1.94,41.54,44.85,11.67,5.40,70.36,1.47,8.68,2.42,29.05572870
6.38,36.17,55.98,1.47,5.89,77.16,2.05,12.64,.79,29.76788021
3.25,43.13,48.11,5.51,5.74,74.31,1.54,9.94,2.96,30.36936089
2.17,42.35,50.81,4.67,5.70,75.78,1.60,9.00,3.25,31.61566318
2.66,34.79,55.38,7.17,5.32,75.77,1.41,9.48,.85,30.24725687
3.33,36.55,58.90,1.22,5.65,80.58,1.87,10.08,.60,32.28546524
2.47,38.96,54.46,4.11,5.51,78.35,1.70,9.32,1.01,31.65673740
2.01,32.07,46.58,19.34,4.66,65.05,1.36,8.92,.67,25.94267582
6.34,41.37,40.36,11.93,5.34,63.39,1.41,12.77,5.16,25.74101613
2.47,34.88,48.38,14.27,4.94,69.21,1.55,9.36,.67,27.86513235
5.14,39.34,40.02,15.50,5.04,61.56,1.30,11.79,4.81,24.81652703
2.79,38.43,55.38,3.40,5.55,77.60,1.86,9.75,1.84,31.96436580
5.22,37.99,52.44,4.35,5.73,75.22,2.00,11.93,.77,29.78432222
7.73,38.36,46.68,7.23,5.71,68.91,1.48,14.18,2.49,26.73125603
3.96,35.83,48.38,11.83,5.14,67.88,1.54,10.84,2.77,27.42173370
3.18,45.67,43.27,7.88,5.56,71.19,1.59,10.16,3.62,29.29598237
2.75,41.56,47.54,8.15,5.52,71.04,1.33,9.79,4.17,29.28113447
3.61,39.93,49.65,6.81,5.67,74.22,1.70,10.58,1.02,30.02349011
3.53,39.99,52.34,4.14,5.78,77.20,1.80,10.52,.56,31.19392526
7.84,39.88,44.35,7.93,5.59,67.59,1.53,14.35,3.01,26.18964882
3.18,38.47,56.06,2.29,5.57,79.42,1.72,10.22,.78,31.98449794
4.79,42.11,43.16,9.94,5.32,68.35,1.21,11.66,3.52,27.26009247
1.96,37.52,52.46,8.06,5.29,74.37,1.83,9.16,1.29,30.66057901
10.09,36.23,45.65,8.03,5.71,65.66,1.43,16.40,2.77,24.88995424
8.24,34.74,47.89,9.13,5.49,66.87,1.60,14.77,2.14,25.52157914
2.38,33.90,53.02,10.70,5.04,70.22,1.79,9.60,2.65,29.10683255
3.60,37.00,56.60,2.80,5.70,78.10,2.00,10.70,.70,31.42678627
9.61,30.39,44.13,15.87,5.06,59.18,1.46,16.09,2.34,22.49167347
6.68,40.76,45.63,6.93,5.54,68.64,1.30,13.50,4.09,27.13508465
9.54,31.34,47.38,11.74,5.29,63.98,1.49,16.07,1.43,24.12562221
4.56,35.43,51.30,8.71,5.42,70.96,1.63,11.65,1.63,28.22825826
5.18,35.45,57.27,2.10,5.58,77.70,1.86,12.21,.55,30.37851371
2.90,36.50,50.00,10.60,5.10,71.00,1.60,10.20,1.50,28.81193108
3.39,36.00,55.29,5.32,5.53,75.86,1.84,10.64,.81,30.79706964
3.34,39.74,48.95,7.97,5.46,71.85,1.67,10.65,2.40,29.44749867
2.54,36.84,57.86,2.76,5.58,79.20,1.66,9.94,.86,32.05554765
9.07,36.85,50.36,3.72,5.99,71.76,1.50,15.77,1.26,27.17340763
6.40,36.16,55.42,2.02,5.67,76.50,1.69,13.41,.71,29.64826089
3.02,35.83,51.00,10.15,5.15,71.05,1.46,10.41,1.78,28.76942123
3.32,43.88,48.33,4.47,5.89,75.43,1.77,10.68,1.76,31.21487283
4.41,35.00,48.97,11.62,5.11,66.88,1.81,11.70,2.88,26.88220617
3.55,37.16,50.19,9.10,5.28,71.26,1.65,11.02,1.69,28.74465332
2.15,36.88,53.14,7.83,5.36,74.18,1.68,9.78,1.17,30.08944654
2.75,36.63,53.47,7.15,5.39,74.72,1.51,10.32,.91,30.13785329
2.87,35.26,50.67,11.20,5.08,69.49,1.85,10.44,1.94,27.86594040
8.46,38.89,44.41,8.24,5.73,66.65,1.31,15.43,2.64,25.69878856
2.50,38.30,54.00,5.20,5.70,75.90,1.70,10.20,1.30,30.99464433
5.48,40.82,44.08,9.62,5.49,66.20,1.47,12.90,4.32,26.95686817
4.68,40.19,49.82,5.31,5.70,73.05,1.55,12.21,2.18,29.06361266
5.19,36.41,56.77,1.63,5.81,77.44,1.75,12.69,.68,30.51623407
6.94,42.66,42.71,7.69,5.55,66.15,1.31,14.27,5.03,26.28955023
2.88,37.00,56.90,3.22,5.59,78.20,1.62,10.69,.68,31.61637196
4.20,35.04,46.76,14.00,5.05,64.70,1.53,11.92,2.80,25.87710619
